order_id,customer_id,order_date,category,unit_price,quantity,total_amount,channel,returned,rating
10085,193,2023-11-27,Home,37.42,1,37.42,Web,0,4
10086,193,2023-03-06,Books,23.52,3,70.56,App,0,4
10087,225,2023-04-14,Books,17.17,1,17.17,Web,0,4
10088,117,2023-01-04,Books,17.25,1,17.25,Web,0,4
10089,187,2023-02-23,Sports,20.54,1,20.54,App,0,4
10090,114,2023-11-16,Electronics,336.61,1,336.61,Mobile,0,3
10091,226,2023-02-27,Home,15.97,1,15.97,Mobile,0,5
10092,279,2023-12-10,Electronics,179.85,1,179.85,Web,0,5
10093,222,2023-09-21,Electronics,145.34,2,290.68,App,0,3
10094,205,2023-01-01,Clothing,86.94,2,173.88,App,0,4
10095,243,2023-05-24,Books,20.48,3,61.44,Web,0,3
10096,261,2023-01-10,Clothing,35.65,3,106.95,App,0,4
10097,201,2023-02-22,Electronics,150.69,1,150.69,Mobile,0,4
10098,256,2023-12-13,Clothing,70.96,1,70.96,Web,0,4
10099,166,2023-04-20,Home,18.35,2,36.7,Mobile,0,3
10100,230,2023-10-04,Home,9.38,2,18.76,Web,0,4
10101,221,2023-09-03,Sports,19.21,1,19.21,Web,0,4
10102,221,2023-08-27,Food,6.82,1,6.82,App,1,1
10103,239,2023-12-15,Clothing,19.09,1,19.09,Mobile,0,4
10104,240,2023-06-18,Sports,13.27,2,26.54,Mobile,0,4
10105,198,2023-04-26,Home,13.37,1,13.37,Mobile,0,5
10106,177,2023-03-18,Clothing,31.81,2,63.62,Web,1,3
10107,151,2023-06-02,Books,16.11,2,32.22,Mobile,0,5
10108,296,2023-12-18,Food,14.76,1,14.76,Web,0,3
10109,262,2023-11-11,Sports,14.08,2,28.16,Web,0,3
10110,202,2023-10-04,Books,10.94,1,10.94,Mobile,0,4
10111,137,2023-06-06,Electronics,388.54,1,388.54,Web,0,5
10112,248,2023-05-09,Electronics,27.38,2,54.76,App,0,4
10113,107,2023-12-24,Sports,15.27,3,45.81,Mobile,0,4
10114,299,2023-10-09,Home,16.35,1,16.35,Web,0,3
10115,285,2023-01-19,Home,26.67,1,26.67,Web,0,3
10116,156,2023-11-02,Electronics,91.44,3,274.32,Web,0,5
10117,263,2023-01-24,Sports,14.8,2,29.6,Web,0,5
10118,183,2023-02-12,Books,19.16,2,38.32,App,0,3
10119,101,2023-01-02,Books,26.46,1,26.46,Web,0,5
10120,185,2023-10-23,Clothing,18.74,2,37.48,App,0,4
10121,145,2023-11-06,Home,34.02,3,102.06,Web,0,4
10122,134,2023-07-28,Electronics,52.74,2,105.48,App,0,5
10123,103,2023-04-22,Food,67.03,1,67.03,Mobile,0,5
10124,221,2023-07-07,Sports,32.84,3,98.52,App,0,5
10125,239,2023-11-09,Clothing,36.27,2,72.54,Mobile,0,5
10126,183,2023-08-27,Home,15.74,2,31.48,App,0,4
10127,229,2023-12-03,Home,6.5,1,6.5,Web,0,3
10128,273,2023-12-05,Books,19.9,1,19.9,App,0,4
10129,102,2023-09-12,Home,20.97,1,20.97,Mobile,0,4
10130,183,2023-09-01,Clothing,54.83,2,109.66,App,0,5
10131,113,2023-12-23,Clothing,35.9,1,35.9,Mobile,0,4
10132,120,2023-06-25,Clothing,24.59,2,49.18,Mobile,0,5
10133,127,2023-06-25,Electronics,108.88,1,108.88,Web,0,5
10134,174,2023-05-13,Electronics,60.67,1,60.67,Web,0,5
10135,171,2023-12-01,Electronics,291.06,2,582.12,App,0,4
10136,160,2023-09-27,Sports,19.7,2,39.4,Web,0,5
10137,142,2023-04-05,Sports,25.41,1,25.41,Web,0,5
10138,126,2023-09-05,Electronics,232.6,1,232.6,App,0,3
10139,291,2023-07-11,Home,17.06,1,17.06,App,0,4
10140,232,2023-08-08,Sports,18.75,2,37.5,Web,0,3
10141,150,2023-12-07,Books,11.65,1,11.65,Web,0,4
10142,165,2023-02-06,Electronics,242.58,3,727.74,Mobile,0,4
10143,118,2023-12-06,Home,31.69,2,63.38,Mobile,0,5
10144,240,2023-12-14,Electronics,48.01,1,48.01,Mobile,0,4
10145,168,2023-05-13,Clothing,16.86,3,50.58,Mobile,0,5
10146,130,2023-08-06,Sports,8.08,3,24.24,Mobile,0,4
10147,114,2023-10-09,Sports,37.33,1,37.33,Mobile,0,5
10148,270,2023-01-28,Sports,18.38,1,18.38,Mobile,0,5
10149,192,2023-12-20,Books,14.04,3,42.12,Web,0,5
10150,249,2023-01-06,Clothing,29.06,2,58.12,App,0,4
10151,156,2023-09-04,Food,20.58,2,41.16,Web,0,5
10152,132,2023-12-22,Sports,10.18,2,20.36,Mobile,0,5
10153,284,2023-07-04,Food,23.6,3,70.8,Web,0,4
10154,130,2023-06-23,Books,21.61,3,64.83,Mobile,0,3
10155,282,2023-03-06,Sports,42.23,1,42.23,Web,0,3
10156,278,2023-02-03,Sports,40.96,1,40.96,Web,0,5
10157,285,2023-01-06,Home,20.64,1,20.64,Mobile,0,5
10158,138,2023-09-02,Home,17.7,2,35.4,Web,0,3
10159,202,2023-04-05,Food,9.95,1,9.95,Web,0,4
10160,121,2023-03-06,Electronics,341.12,1,341.12,Mobile,0,5
10161,110,2023-06-21,Clothing,26.98,2,53.96,Web,0,4
10162,170,2023-12-16,Books,25.04,2,50.08,Mobile,0,4
10163,144,2023-10-07,Clothing,26.58,1,26.58,Mobile,0,4
10164,296,2023-05-22,Food,6.59,3,19.77,App,0,5
10165,176,2023-12-09,Home,27.82,2,55.64,App,0,5
10166,281,2023-11-17,Books,35.33,1,35.33,App,0,5
10167,193,2023-08-11,Electronics,184.87,1,184.87,Mobile,0,3
10168,110,2023-10-21,Sports,27.27,3,81.81,Web,0,4
10169,173,2023-09-09,Clothing,105.09,3,315.27,Mobile,0,4
10170,102,2023-11-06,Books,16.52,1,16.52,Web,0,4
10171,104,2023-07-20,Electronics,133.81,2,267.62,Mobile,0,4
10172,158,2023-09-11,Electronics,154.44,1,154.44,Mobile,0,5
10173,148,2023-09-10,Food,18.92,1,18.92,App,0,3
10174,100,2023-07-08,Electronics,379.11,1,379.11,App,1,1
10175,167,2023-08-10,Books,20.18,1,20.18,Mobile,0,4
10176,160,2023-11-18,Books,30.6,3,91.8,Web,0,5
10177,294,2023-08-18,Home,17.52,2,35.04,Mobile,0,5
10178,280,2023-12-05,Food,22.07,1,22.07,App,0,3
10179,100,2023-09-02,Home,42.98,2,85.96,Mobile,0,5
10180,164,2023-05-13,Electronics,317.27,2,634.54,Mobile,0,4
10181,140,2023-04-17,Food,17.76,3,53.28,Mobile,0,4
10182,267,2023-09-13,Clothing,42.4,1,42.4,Web,0,4
10183,237,2023-07-09,Electronics,68.4,1,68.4,Mobile,0,5
10184,261,2023-12-08,Food,26.65,1,26.65,Mobile,0,5
10185,192,2023-04-02,Clothing,24.21,1,24.21,Mobile,0,3
10186,215,2023-11-19,Food,8.8,2,17.6,Mobile,0,4
10187,158,2023-08-20,Books,12.74,3,38.22,Web,0,3
10188,108,2023-06-23,Home,16.86,2,33.72,Web,0,3
10189,255,2023-03-05,Clothing,43.83,1,43.83,Mobile,0,5
10190,156,2023-12-05,Clothing,15.37,1,15.37,Mobile,0,5
10191,266,2023-09-05,Electronics,88.28,2,176.56,Web,0,5
10192,198,2023-03-18,Clothing,58.51,1,58.51,Web,0,4
10193,172,2023-09-25,Sports,12.36,1,12.36,Mobile,0,5
10194,112,2023-02-10,Home,15.24,3,45.72,Mobile,0,5
10195,215,2023-03-28,Clothing,32.25,2,64.5,Mobile,0,4
10196,240,2023-11-19,Food,22.77,1,22.77,Mobile,0,5
10197,282,2023-01-10,Clothing,23.19,1,23.19,Web,0,5
10198,133,2023-07-21,Sports,4.25,1,4.25,Web,0,4
10199,245,2023-04-24,Books,10.29,1,10.29,Mobile,0,4
10200,212,2023-11-15,Books,96.95,1,96.95,Mobile,0,4
10201,217,2023-10-01,Home,27.65,1,27.65,Web,0,4
10202,205,2023-05-06,Food,10.69,3,32.07,App,0,4
10203,210,2023-12-04,Clothing,51.72,1,51.72,Web,0,3
10204,282,2023-06-24,Home,10.56,1,10.56,Web,0,4
10205,149,2023-11-20,Sports,25.92,2,51.84,App,0,3
10206,298,2023-10-01,Clothing,23.0,1,23.0,Mobile,0,4
10207,208,2023-10-26,Books,12.37,1,12.37,Web,0,4
10208,110,2023-12-04,Electronics,524.11,1,524.11,App,0,3
10209,108,2023-12-06,Home,20.5,1,20.5,Mobile,0,5
10210,169,2023-03-21,Books,31.9,2,63.8,Mobile,0,4
10211,269,2023-10-14,Food,22.85,1,22.85,App,0,5
10212,194,2023-02-26,Electronics,245.19,1,245.19,Web,0,5
10213,274,2023-04-25,Clothing,48.25,1,48.25,Web,0,4
10214,133,2023-11-15,Electronics,283.06,3,849.18,Web,0,4
10215,208,2023-10-05,Electronics,190.37,1,190.37,Web,0,4
10216,137,2023-05-08,Home,30.37,1,30.37,App,0,4
10217,177,2023-10-28,Books,11.55,2,23.1,Web,0,5
10218,210,2023-11-05,Clothing,32.11,1,32.11,Mobile,0,3
10219,275,2023-02-18,Clothing,49.76,1,49.76,Mobile,0,5
10220,211,2023-04-28,Sports,3.94,1,3.94,App,0,3
10221,295,2023-06-21,Electronics,163.07,1,163.07,Mobile,1,1
10222,214,2023-01-21,Clothing,45.14,1,45.14,Web,0,4
10223,192,2023-12-12,Electronics,93.58,1,93.58,App,0,5
10224,253,2023-10-01,Books,19.42,2,38.84,App,0,5
10225,246,2023-02-14,Home,17.65,3,52.95,Mobile,0,4
10226,119,2023-02-20,Home,19.55,1,19.55,Web,0,3
10227,117,2023-05-23,Electronics,74.99,2,149.98,Mobile,0,5
10228,256,2023-12-17,Electronics,151.85,2,303.7,Web,1,3
10229,169,2023-05-04,Sports,24.28,2,48.56,Mobile,0,4
10230,120,2023-02-23,Food,7.06,2,14.12,Web,0,4
10231,294,2023-09-05,Home,55.12,1,55.12,Web,0,5
10232,210,2023-06-21,Clothing,50.17,1,50.17,App,0,5
10233,228,2023-11-27,Clothing,41.29,1,41.29,App,0,4
10234,216,2023-12-07,Books,10.51,2,21.02,Web,0,4
10235,168,2023-04-10,Books,81.86,2,163.72,Web,0,5
10236,175,2023-11-24,Clothing,47.82,1,47.82,Mobile,0,3
10237,292,2023-04-06,Sports,43.99,1,43.99,Web,0,3
10238,273,2023-04-07,Books,44.0,1,44.0,Web,0,5
10239,104,2023-03-22,Books,26.43,1,26.43,Mobile,0,4
10240,260,2023-10-11,Food,14.52,3,43.56,Mobile,0,5
10241,136,2023-03-10,Clothing,25.45,1,25.45,Web,0,3
10242,101,2023-04-22,Food,30.19,1,30.19,Mobile,0,4
10243,192,2023-07-02,Electronics,88.01,2,176.02,Web,0,4
10244,286,2023-02-10,Home,15.09,1,15.09,Web,0,5
10245,292,2023-11-23,Food,19.28,2,38.56,Web,0,5
10246,136,2023-11-03,Electronics,668.96,2,1337.92,Mobile,0,5
10247,203,2023-05-24,Food,22.22,1,22.22,App,1,1
10248,113,2023-07-21,Electronics,102.84,1,102.84,Mobile,0,5
10249,216,2023-09-28,Food,27.94,1,27.94,App,0,4
10250,227,2023-01-23,Electronics,1096.39,3,3289.17,Mobile,1,2
10251,299,2023-11-18,Sports,18.79,1,18.79,Web,0,5
10252,119,2023-06-06,Electronics,180.0,1,180.0,App,0,5
10253,174,2023-01-27,Clothing,58.34,2,116.68,Web,0,4
10254,250,2023-03-10,Clothing,29.58,1,29.58,Web,0,4
10255,204,2023-11-19,Clothing,18.74,2,37.48,Mobile,1,3
10256,156,2023-01-22,Electronics,84.4,3,253.2,App,0,5
10257,290,2023-11-13,Books,34.93,1,34.93,App,0,5
10258,180,2023-04-12,Electronics,675.86,2,1351.72,App,0,4
10259,120,2023-07-13,Clothing,41.2,1,41.2,Web,0,5
10260,277,2023-12-15,Clothing,27.82,1,27.82,Mobile,0,3
10261,232,2023-05-02,Home,8.89,2,17.78,Mobile,0,4
10262,127,2023-09-03,Electronics,84.57,2,169.14,Mobile,0,3
10263,226,2023-02-06,Home,10.85,1,10.85,App,1,2
10264,170,2023-11-22,Electronics,247.22,1,247.22,Web,0,4
10265,232,2023-12-08,Electronics,100.58,1,100.58,Mobile,0,3
10266,190,2023-10-26,Electronics,82.77,1,82.77,App,0,4
10267,121,2023-12-12,Sports,56.32,2,112.64,Mobile,1,2
10268,181,2023-09-13,Sports,14.16,1,14.16,Web,0,3
10269,175,2023-11-21,Home,14.75,1,14.75,App,0,5
10270,101,2023-03-25,Clothing,71.01,3,213.03,Web,1,2
10271,298,2023-03-01,Home,19.71,3,59.13,Web,0,4
10272,164,2023-03-21,Clothing,14.15,2,28.3,Mobile,0,3
10273,123,2023-11-08,Books,14.09,1,14.09,App,0,5
10274,162,2023-10-22,Clothing,27.1,2,54.2,Mobile,0,5
10275,121,2023-04-20,Books,6.52,2,13.04,App,0,4
10276,197,2023-12-25,Sports,28.89,3,86.67,Web,0,4
10277,228,2023-11-10,Home,45.78,1,45.78,App,0,4
10278,250,2023-10-25,Clothing,92.79,3,278.37,App,0,3
10279,110,2023-02-03,Clothing,10.35,3,31.05,Web,1,3
10280,290,2023-07-02,Clothing,17.66,1,17.66,Mobile,0,5
10281,120,2023-11-26,Clothing,20.56,1,20.56,Web,0,4
10282,224,2023-08-10,Electronics,93.11,1,93.11,App,0,3
10283,213,2023-11-12,Electronics,76.66,1,76.66,Web,1,3
10284,217,2023-08-04,Clothing,97.29,2,194.58,Web,0,5
10285,230,2023-12-16,Food,47.94,3,143.82,Web,0,4
10286,120,2023-03-16,Sports,14.3,2,28.6,Mobile,0,5
10287,108,2023-08-05,Clothing,40.11,2,80.22,App,0,5
10288,165,2023-12-07,Electronics,77.28,1,77.28,Web,0,5
10289,192,2023-04-11,Clothing,37.89,2,75.78,Web,0,4
10290,244,2023-05-19,Books,27.83,1,27.83,Mobile,0,3
10291,287,2023-02-04,Electronics,180.13,2,360.26,Web,0,5
10292,144,2023-11-08,Food,12.2,1,12.2,Mobile,0,5
10293,231,2023-06-26,Home,21.74,3,65.22,Mobile,0,5
10294,125,2023-04-05,Books,14.86,1,14.86,Web,0,4
10295,219,2023-12-11,Clothing,34.36,1,34.36,App,0,4
10296,159,2023-01-15,Clothing,64.87,1,64.87,App,0,5
10297,267,2023-07-09,Clothing,41.86,2,83.72,App,0,3
10298,207,2023-02-25,Clothing,65.29,2,130.58,Mobile,0,5
10299,232,2023-08-21,Sports,15.26,1,15.26,Web,0,4
10300,252,2023-04-17,Books,4.85,2,9.7,Web,1,1
10301,189,2023-08-10,Clothing,33.62,1,33.62,Web,1,2
10302,221,2023-12-16,Books,21.91,2,43.82,Web,0,5
10303,132,2023-11-28,Home,32.32,3,96.96,Web,0,3
10304,136,2023-04-15,Food,68.91,1,68.91,Mobile,0,5
10305,255,2023-11-18,Home,9.02,1,9.02,Mobile,0,3
10306,232,2023-09-27,Books,28.1,2,56.2,Web,1,3
10307,137,2023-02-02,Books,12.17,2,24.34,Web,0,5
10308,269,2023-11-22,Sports,4.42,2,8.84,Mobile,0,5
10309,152,2023-10-15,Electronics,88.17,2,176.34,Web,0,4
10310,187,2023-12-16,Clothing,35.82,3,107.46,Web,0,3
10311,138,2023-02-24,Clothing,18.12,2,36.24,Mobile,0,5
10312,103,2023-08-28,Clothing,43.14,1,43.14,Mobile,0,5
10313,195,2023-06-05,Books,37.79,3,113.37,Web,1,3
10314,257,2023-09-07,Clothing,37.6,1,37.6,Web,0,5
10315,115,2023-04-09,Home,49.16,1,49.16,App,0,5
10316,147,2023-07-05,Electronics,105.69,2,211.38,Mobile,0,4
10317,169,2023-09-07,Books,26.89,2,53.78,Web,0,3
10318,180,2023-09-13,Books,30.24,1,30.24,Mobile,0,4
10319,232,2023-10-26,Home,27.47,1,27.47,Mobile,0,4
10320,216,2023-04-18,Books,13.64,1,13.64,Mobile,0,4
10321,161,2023-05-24,Electronics,151.71,3,455.13,App,0,5
10322,213,2023-08-26,Clothing,42.37,3,127.11,App,1,3
10323,286,2023-03-01,Home,75.04,2,150.08,App,0,5
10324,237,2023-03-13,Books,76.98,1,76.98,Web,0,4
10325,272,2023-04-05,Books,45.89,2,91.78,Mobile,0,5
10326,271,2023-06-24,Sports,9.98,1,9.98,Mobile,0,5
10327,225,2023-12-09,Home,26.44,1,26.44,Mobile,1,1
10328,137,2023-11-22,Clothing,46.29,2,92.58,Mobile,0,5
10329,254,2023-08-11,Home,19.0,1,19.0,Web,0,3
10330,201,2023-12-26,Electronics,138.4,1,138.4,Mobile,0,3
10331,200,2023-08-22,Electronics,191.92,2,383.84,Mobile,0,4
10332,242,2023-12-22,Clothing,62.57,3,187.71,App,0,4
10333,165,2023-05-18,Food,18.0,1,18.0,Web,0,4
10334,107,2023-10-24,Electronics,63.5,1,63.5,App,0,4
10335,157,2023-05-28,Books,52.46,3,157.38,App,0,5
10336,230,2023-02-03,Food,15.27,2,30.54,Web,0,5
10337,263,2023-03-12,Home,15.12,3,45.36,App,0,5
10338,170,2023-11-14,Food,9.96,1,9.96,Web,0,3
10339,144,2023-07-05,Books,55.93,2,111.86,Web,0,4
10340,279,2023-12-19,Electronics,121.61,1,121.61,Web,0,5
10341,119,2023-01-27,Sports,13.14,2,26.28,Web,0,5
10342,178,2023-07-17,Home,31.3,1,31.3,Web,0,5
10343,259,2023-10-20,Electronics,187.66,3,562.98,Web,0,4
10344,229,2023-01-26,Food,19.46,2,38.92,Web,0,5
10345,184,2023-07-23,Food,23.99,1,23.99,Mobile,0,3
10346,198,2023-08-19,Food,34.41,2,68.82,Web,0,4
10347,279,2023-11-24,Clothing,18.26,1,18.26,App,0,5
10348,189,2023-12-10,Clothing,42.73,1,42.73,Mobile,0,5
10349,123,2023-09-17,Books,16.4,3,49.2,App,0,5
10350,120,2023-01-27,Sports,11.89,1,11.89,Web,0,4
10351,155,2023-02-15,Books,29.03,2,58.06,Mobile,0,5
10352,118,2023-05-21,Food,13.62,1,13.62,App,0,5
10353,213,2023-12-19,Home,35.0,2,70.0,App,0,5
10354,140,2023-10-18,Sports,11.89,2,23.78,App,0,5
10355,144,2023-04-18,Food,17.04,2,34.08,App,0,4
10356,148,2023-10-02,Books,9.04,3,27.12,Mobile,0,5
10357,170,2023-03-10,Clothing,11.95,2,23.9,App,0,4
10358,126,2023-03-13,Books,32.23,2,64.46,App,0,5
10359,145,2023-06-18,Home,13.83,1,13.83,Mobile,0,5
10360,109,2023-12-23,Clothing,35.46,1,35.46,Mobile,0,5
10361,176,2023-12-13,Home,17.51,1,17.51,Mobile,0,5
10362,184,2023-12-07,Electronics,356.62,1,356.62,Mobile,1,2
10363,216,2023-01-21,Home,13.69,3,41.07,Web,0,5
10364,186,2023-09-24,Books,6.43,2,12.86,App,0,4
10365,115,2023-11-10,Sports,63.93,1,63.93,App,0,5
10366,100,2023-04-03,Food,13.49,1,13.49,Web,0,5
10367,266,2023-11-08,Electronics,174.98,1,174.98,Mobile,0,4
10368,188,2023-02-05,Clothing,74.21,1,74.21,Mobile,0,3
10369,293,2023-07-05,Food,14.2,2,28.4,App,0,3
10370,172,2023-05-09,Home,73.1,2,146.2,Web,0,5
10371,276,2023-01-17,Food,19.69,2,39.38,Mobile,0,5
10372,175,2023-09-02,Electronics,258.68,1,258.68,Web,0,4
10373,140,2023-05-06,Books,7.73,3,23.19,App,0,5
10374,210,2023-04-07,Food,70.13,2,140.26,Mobile,0,4
10375,279,2023-05-21,Food,9.86,1,9.86,Mobile,0,5
10376,297,2023-01-12,Books,16.07,1,16.07,Mobile,0,4
10377,272,2023-05-28,Books,48.47,2,96.94,Web,0,5
10378,249,2023-12-07,Food,11.33,1,11.33,Web,0,4
10379,286,2023-11-12,Books,13.59,3,40.77,App,0,5
10380,110,2023-02-11,Clothing,26.08,2,52.16,Mobile,0,5
10381,128,2023-10-15,Clothing,48.0,1,48.0,Web,0,3
10382,198,2023-09-13,Clothing,30.4,3,91.2,Mobile,0,5
10383,288,2023-12-17,Food,7.54,2,15.08,App,0,4
10384,116,2023-10-01,Clothing,16.02,1,16.02,App,0,4
10385,203,2023-12-09,Books,9.28,3,27.84,Mobile,0,5
10386,222,2023-12-21,Books,23.32,3,69.96,Mobile,0,5
10387,275,2023-02-09,Electronics,32.19,1,32.19,Mobile,0,5
10388,255,2023-12-15,Food,19.51,3,58.53,Mobile,0,3
10389,210,2023-02-23,Sports,15.88,2,31.76,Web,0,4
10390,135,2023-02-03,Home,31.59,2,63.18,App,0,3
10391,100,2023-06-06,Home,17.4,1,17.4,Mobile,0,4
10392,165,2023-05-04,Home,11.78,1,11.78,Mobile,1,1
10393,203,2023-10-12,Clothing,25.42,1,25.42,Web,0,4
10394,151,2023-03-06,Clothing,30.1,1,30.1,App,1,2
10395,141,2023-11-27,Clothing,25.93,2,51.86,Web,0,4
10396,192,2023-10-19,Electronics,190.18,1,190.18,Web,0,4
10397,159,2023-11-19,Electronics,377.58,1,377.58,Web,0,5
10398,242,2023-04-11,Books,26.77,1,26.77,Web,0,4
10399,260,2023-11-20,Electronics,990.68,1,990.68,App,0,4
10400,100,2023-11-25,Home,63.0,3,189.0,Mobile,0,3
10401,269,2023-07-17,Clothing,13.48,3,40.44,Web,0,5
10402,111,2023-04-06,Clothing,18.66,1,18.66,Web,0,3
10403,174,2023-12-11,Clothing,131.12,2,262.24,Web,0,3
10404,115,2023-04-13,Food,9.36,1,9.36,Web,0,4
10405,246,2023-04-01,Electronics,245.19,1,245.19,App,0,5
10406,253,2023-01-14,Clothing,37.63,1,37.63,App,0,4
10407,191,2023-06-25,Clothing,55.17,2,110.34,Web,0,4
10408,172,2023-10-24,Books,6.19,2,12.38,Web,0,4
10409,211,2023-07-07,Electronics,88.25,1,88.25,Web,0,4
10410,202,2023-12-04,Clothing,17.06,3,51.18,Mobile,1,1
10411,148,2023-12-05,Clothing,31.98,1,31.98,Web,0,5
10412,260,2023-11-25,Clothing,27.34,2,54.68,Web,1,3
10413,126,2023-08-20,Electronics,228.45,3,685.35,Web,0,4
10414,228,2023-05-18,Clothing,58.93,1,58.93,Web,0,4
10415,129,2023-05-18,Food,15.41,1,15.41,Web,1,2
10416,287,2023-04-01,Clothing,47.21,1,47.21,App,0,4
